date,hour,lat,lon,cape,cin,hlcy,t2m,d2m,lcl,shear,tornado
20240614,22,40.2607,-72.7245,40.0,-184.94378662109375,26.83642578125,291.7634582519531,291.50408935546875,32.421112060546875,15.17778364507033,1
20240615,22,41.92,-97.762,2680.0,-1.478515625,71.74104309082031,297.50567626953125,295.6118927001953,236.7229461669922,14.791664061158157,1
20240619,21,28.0404,-97.0835,610.0,-6.53424072265625,97.53286743164062,298.9223327636719,297.9244689941406,124.73297119140625,19.430083423555995,1
20240620,21,41.956,-103.882,2410.0,-40.352294921875,96.91162109375,294.6448974609375,292.5863342285156,257.3204040527344,26.790971108562836,1
20240621,20,41.78,-73.07,830.0,-14.8138427734375,8.111282348632812,297.9876403808594,295.05218505859375,366.9319152832031,7.2751950247774095,1
20240622,15,42.9045,-75.1648,1100.0,-0.344482421875,61.49302673339844,298.1568603515625,294.4420166015625,464.35546875,10.645221948749546,1
20240623,21,42.89,-72.09,1330.0,-4.22564697265625,207.95423889160156,298.18414306640625,294.7432403564453,430.1128387451172,21.430895781178712,1
20240625,22,42.091,-90.402,4080.0,-7.270294189453125,34.684814453125,302.70654296875,298.3099060058594,549.5796203613281,20.668127554795756,1
20240627,21,28.1239,-80.652,2040.0,-8.131591796875,2.713947296142578,301.39605712890625,298.10748291015625,411.07177734375,6.186173790323197,1
20240628,18,30.2866,-81.5547,2350.0,-0.84259033203125,12.500473022460938,301.4331970214844,299.08197021484375,293.9033508300781,9.150229385096544,1
20240629,15,41.0802,-82.7336,880.0,-2.34844970703125,103.14935302734375,298.19427490234375,296.16966247558594,253.07655334472656,16.155951588615835,1
20240704,17,38.2731,-86.1122,1760.0,-11.563720703125,75.13662719726562,299.24334716796875,297.65771484375,198.20404052734375,21.109758719520627,1
20240705,19,45.17,-90.37,720.0,3.5711669921875,-20.188064575195312,293.8745422363281,289.65379333496094,527.5936126708984,3.567245314274655,1
20240706,20,40.512,-98.9515,1250.0,-85.14801025390625,278.6739501953125,296.00048828125,292.06060791015625,492.48504638671875,27.824673934884473,1
20240707,19,47.85,-92.3,720.0,-0.446319580078125,46.76441955566406,294.1929931640625,289.28778076171875,613.1515502929688,8.224307052449742,1
20240708,16,30.8611,-94.0058,1180.0,-1.23870849609375,212.2631607055664,299.5215148925781,297.8530578613281,208.55712890625,22.848770210970805,1
20240709,19,36.8524,-85.545,2220.0,-5.69091796875,95.3731689453125,302.9301452636719,298.40985107421875,565.0367736816406,23.414369984302013,1
20240710,16,42.4187,-79.1955,1670.0,3.28826904296875,70.96208190917969,300.0744323730469,296.4134826660156,457.61871337890625,22.55311847990429,1
20240715,19,42.876,-78.03,1480.0,-5.155548095703125,28.695144653320312,299.50750732421875,295.2757568359375,528.9688110351562,17.8408844791018,1
20240716,16,38.6468,-91.1996,1020.0,-15.47259521484375,66.19256591796875,297.33087158203125,296.1982421875,141.57867431640625,9.948924623762748,1
20240720,20,28.43,-82.6,2690.0,-16.1517333984375,23.374588012695312,304.1783752441406,298.3642883300781,726.7608642578125,3.752847600950292,1
20240723,21,27.87,-81.67,1990.0,-15.465087890625,13.161285400390625,302.0662536621094,298.1924133300781,484.23004150390625,2.025250913807537,1
20240724,19,43.5768,-75.8982,1700.0,-0.5931396484375,50.42204284667969,297.6082763671875,294.27056884765625,417.21343994140625,14.770545759255382,1
20240725,23,42.9515,-115.3005,1060.0,-23.42388916015625,9.475143432617188,305.5316619873047,288.9681701660156,2070.436477661133,15.230796827400328,1
20240726,22,34.42,-110.21,900.0,-59.9984130859375,57.77606201171875,296.87200927734375,289.32794189453125,943.0084228515625,12.53014961373257,1
20240729,19,35.855,-86.3899,2080.0,-0.1790771484375,21.615692138671875,299.05889892578125,297.1270446777344,241.48178100585938,8.557239290428008,1
20240803,21,35.595,-78.8167,1910.0,-0.6590576171875,68.65052795410156,298.443603515625,297.5174255371094,115.77224731445312,10.813397919555102,1
20240804,17,27.64,-81.85,860.0,3.2309722900390625,153.42855834960938,299.849853515625,298.0614318847656,223.55270385742188,14.212577020036886,1
20240805,16,42.8889,-78.9303,2450.0,-1.9053955078125,63.17213439941406,299.0572509765625,296.38958740234375,333.45794677734375,17.223722362879293,1
20240806,19,41.4768,-82.0628,2030.0,-1.4048004150390625,42.31500244140625,302.0341491699219,296.3282470703125,713.2377624511719,16.09218450884275,1
20240807,18,34.683,-78.1475,1480.0,0.405517578125,78.74191284179688,300.42803955078125,298.6968994140625,216.39251708984375,11.574021173300164,1
20240808,14,36.1,-77.94,750.0,-5.7659912109375,167.4849853515625,297.95928955078125,297.1795654296875,97.46551513671875,19.60001486370488,1
20240809,21,41.7256,-74.0708,530.0,-1.8094482421875,112.77774047851562,297.62615966796875,296.15074157714844,184.42726135253906,15.696068374866782,1
20240811,18,44.2754,-75.5144,640.0,-2.99163818359375,93.51701354980469,293.5522155761719,289.4709777832031,510.15472412109375,16.525464070823425,1
20240821,15,28.74,-81.21,1620.0,-4.88861083984375,6.2566375732421875,304.6647644042969,296.25938415527344,1050.6725311279297,7.913781875590548,1
20240828,22,46.0,-100.95,4460.0,-21.2071533203125,65.90939331054688,299.4959411621094,296.48956298828125,375.7972717285156,19.146924949884646,1
20240829,20,40.3169,-78.4082,1820.0,-13.16357421875,-3.9962921142578125,298.1590576171875,294.7182922363281,430.0956726074219,9.088663068721852,1
20240830,17,37.9389,-89.8463,1370.0,-17.918121337890625,11.695358276367188,304.30592346191406,295.4441375732422,1107.7232360839844,4.816912170438283,1
20240831,19,39.737,-78.9352,1710.0,0.3623046875,15.05584716796875,297.3341827392578,294.7735595703125,320.07789611816406,8.550155639345917,1
20240903,14,30.67,-81.43,2260.0,-0.28076171875,-18.589584350585938,299.494873046875,298.6413269042969,106.69326782226562,5.846924118664659,1
20240904,21,42.6375,-109.8749,90.0,-41.86444091796875,-14.70135498046875,288.4610900878906,278.3942413330078,1258.3560943603516,11.787121777914038,1
20240905,18,35.841,-98.101,450.0,-5.905303955078125,-7.3050384521484375,305.3728332519531,289.6856994628906,1960.8917236328125,2.815853387354973,1
20240909,20,43.6457,-108.2136,120.0,-26.807708740234375,23.80126953125,301.39276123046875,272.6602783203125,3591.5603637695312,9.370252268830372,1
20240915,15,33.8565,-77.9595,680.0,-2.32684326171875,-23.918441772460938,298.14549255371094,295.6031799316406,317.78907775878906,6.53627149495932,1
20240919,22,47.0981,-92.4726,1920.0,-5.7789306640625,104.06478881835938,295.6818084716797,292.82293701171875,357.3589324951172,17.68778503925961,1
20240924,17,38.3493,-85.7513,1740.0,0.3389892578125,34.85331726074219,296.9855041503906,294.44313049316406,317.7967071533203,22.457960663574244,1
20240925,19,34.654,-83.5126,840.0,-0.75677490234375,42.70513916015625,294.1630096435547,293.1274719238281,129.4422149658203,19.071107718318274,1
20240926,14,33.3231,-80.915,310.0,-5.06024169921875,121.3509521484375,298.2464904785156,296.1400146484375,263.3094787597656,23.179879940945266,1
20240927,15,34.6864,-78.4478,810.0,0.2232666015625,202.94815063476562,298.7869567871094,297.841552734375,118.17550659179688,22.495773235621126,1
20241009,14,26.5841,-80.9634,1570.0,0.0791015625,131.93267822265625,300.5505828857422,298.83665466308594,214.24102783203125,24.570799432413782,1
20241028,21,46.1258,-122.9929,260.0,-0.7330322265625,36.287078857421875,284.51959228515625,282.2039794921875,289.45159912109375,10.840824816251374,1
20241031,14,44.6239,-124.0463,300.0,-2.00701904296875,49.33201599121094,284.43003845214844,280.9745635986328,431.9343566894531,24.298658366021584,1
20241104,16,35.019,-97.21,1450.0,-0.325653076171875,76.87206268310547,293.9200439453125,293.04534912109375,109.33685302734375,26.442978352828987,1
20241105,14,30.4752,-92.6223,830.0,-2.7587890625,118.79924774169922,298.2279968261719,296.3441467285156,235.48126220703125,14.65285770749289,1
20241110,22,43.2193,-84.7174,160.0,-0.50628662109375,86.09785461425781,285.16937255859375,283.21092224121094,244.80628967285156,34.58080581790812,1
20241120,22,40.4713,-79.9113,0.0,0.38018798828125,-144.81945037841797,277.6609191894531,276.06166076660156,199.9073028564453,35.88440875551578,1
20241214,21,37.0483,-122.0343,130.0,-1.02874755859375,186.9647216796875,283.09156799316406,280.7390594482422,294.0635681152344,35.26655452550238,1
20241226,20,29.2159,-96.2288,2380.0,-5.17230224609375,136.00460815429688,296.0754852294922,294.64122009277344,179.28314208984375,20.64801154833967,1
20241227,20,30.5283,-88.3504,990.0,-13.4686279296875,141.34310913085938,291.64886474609375,291.5054016113281,17.932891845703125,18.311382971376343,1
20241228,14,30.5622,-93.4394,2150.0,0.0284423828125,131.0439682006836,295.02801513671875,294.2297668457031,99.78103637695312,23.276365280207713,1
20241229,14,35.1125,-81.3056,110.0,-6.10498046875,-15.754642486572266,289.3589172363281,288.9066619873047,56.53190612792969,25.417757679241205,1
20250105,20,33.8672,-91.6875,20.0,0.099609375,-0.892181396484375,289.60528564453125,289.2267761230469,47.313690185546875,34.989438983708204,1
20250211,22,30.5238,-87.1958,520.0,-4.48681640625,134.1143798828125,294.1097869873047,293.03623962402344,134.19342041015625,20.08999010528802,1
20250212,22,31.2439,-89.8054,1480.0,-0.11822509765625,211.6849365234375,295.1025085449219,294.02711486816406,134.42420959472656,25.64936645186922,1
20250304,14,32.5412,-94.2378,200.0,-45.450439453125,361.856689453125,291.8140411376953,291.1942901611328,77.4688720703125,34.52566272124705,1
20250305,20,37.387,-76.645,120.0,-0.28656005859375,247.19005584716797,290.16375732421875,289.80218505859375,45.196533203125,29.747349198966354,1
20250316,14,31.0328,-82.043,510.0,-40.03765869140625,213.08109283447266,293.96766662597656,293.0170593261719,118.82591247558594,26.21821775557514,1
20250319,21,39.608,-88.11,960.0,-5.4810791015625,171.92822265625,292.2429962158203,286.7095947265625,691.6751861572266,32.45780341373884,1
20250330,16,30.64,-88.53,1390.0,0.322998046875,30.317596435546875,294.3979797363281,293.95191955566406,55.75752258300781,12.194260173590399,1
20250331,16,33.5159,-85.0846,750.0,-0.41534423828125,38.996673583984375,292.48431396484375,292.0759735107422,51.04255676269531,18.628713820674243,1
20250401,21,37.72,-121.05,270.0,-2.0145263671875,40.62028503417969,285.57373046875,281.18641662597656,548.4142303466797,17.766907145928897,1
20250403,14,36.0573,-86.3648,140.0,-51.77960205078125,135.83354949951172,292.29791259765625,291.2606201171875,129.66156005859375,29.093587139524924,1
20250404,20,32.5833,-95.7041,900.0,-220.35903930664062,145.68014526367188,293.324951171875,292.9933166503906,41.454315185546875,26.828319647247618,1
20250405,14,33.6255,-93.7618,1390.0,-2.48681640625,74.2482681274414,294.99053955078125,294.59046936035156,50.00877380371094,25.735751148200873,1
20250406,15,32.2907,-86.9572,1170.0,-4.151458740234375,219.98538208007812,295.30621337890625,294.6795349121094,78.33480834960938,25.41004932935896,1
20250407,15,30.9525,-84.1645,1110.0,0.17547607421875,114.65867614746094,295.3508758544922,294.74859619140625,75.28495788574219,22.1990202975432,1
20250410,20,38.3695,-87.5689,80.0,-19.291534423828125,20.148727416992188,287.30255126953125,285.09056091308594,276.49879455566406,7.601487545298626,1
20250418,18,37.7,-113.1,140.0,-0.58721923828125,14.038177490234375,269.7471618652344,267.5292205810547,277.24266052246094,11.872303223438653,1
20250420,18,38.7374,-92.1157,1070.0,-2.553466796875,137.0191650390625,296.3672180175781,292.0557556152344,538.9328002929688,28.052471906246865,1
20250424,21,39.4,-104.6,970.0,-30.034210205078125,62.41413879394531,287.0097961425781,282.44281005859375,570.8732604980469,17.675661510004346,1
20250428,22,44.2231,-93.3894,2800.0,-5.6932373046875,182.10333251953125,294.42665100097656,292.80357360839844,202.88467407226562,28.989806965362014,1
20250429,14,36.332,-95.872,0.0,-0.08660888671875,-52.22349548339844,289.65179443359375,288.69419860839844,119.69947814941406,29.23775033659952,1
20250430,14,33.3,-96.8,1220.0,-0.05908203125,145.53616333007812,294.4459991455078,292.9634246826172,185.32180786132812,23.78764921953182,1
20250501,21,31.0,-98.0,3370.0,-19.31512451171875,98.78398132324219,301.69032287597656,294.18101501464844,938.6634826660156,19.76533755941481,1
20250502,22,34.3341,-83.8458,1750.0,-7.71270751953125,72.1875,295.43312072753906,292.29815673828125,391.87049865722656,18.20548509303004,1
20250503,14,38.3,-84.8,10.0,-0.080474853515625,55.89183044433594,287.8081817626953,287.15650939941406,81.45904541015625,16.41198008222241,1
20250504,17,40.2503,-76.115,230.0,-0.4879150390625,49.14019775390625,292.0117645263672,290.4316711425781,197.5116729736328,8.862455841307742,1
20250506,17,30.8,-97.0,2140.0,-10.39044189453125,110.4923324584961,295.51263427734375,295.1842041015625,41.05377197265625,25.984568151650052,1
20250509,17,29.2,-89.3,920.0,-3.773345947265625,30.09039306640625,295.55213928222656,295.129150390625,52.87361145019531,18.679815640053892,1
20250510,14,30.3825,-86.4375,1860.0,0.038330078125,30.797653198242188,296.4542236328125,295.3296813964844,140.56777954101562,16.12310286914999,1
20250512,21,35.8839,-77.5025,280.0,-0.33746337890625,49.76429748535156,293.7215118408203,293.20556640625,64.49317932128906,10.26143039165817,1
20250513,22,41.08,-89.91,720.0,-11.328125,-0.8445892333984375,296.01820373535156,291.47210693359375,568.2621002197266,1.1970806672880534,1
20250515,18,45.1,-95.7,1350.0,-1.89813232421875,36.495025634765625,296.1549987792969,290.5511169433594,700.4852294921875,11.047903730675023,1
20250516,16,39.65,-75.01,420.0,-69.09637451171875,68.30253601074219,295.3289794921875,293.59230041503906,217.0848846435547,23.398006200841053,1
20250517,22,34.8,-97.3,4880.0,-17.8023681640625,109.55949401855469,302.71278381347656,297.91981506347656,599.12109375,27.465706481385116,1
20250518,19,39.5584,-104.6226,220.0,-9.76715087890625,27.387527465820312,292.48931884765625,269.5862579345703,2862.882614135742,11.892372454236158,1
20250519,19,34.9,-96.4,3720.0,-0.5474853515625,171.20156860351562,298.09814453125,296.6649627685547,179.14772033691406,27.45294252083145,1
20250520,17,34.9045,-88.0145,1680.0,-2.64373779296875,117.9205322265625,299.721435546875,295.29998779296875,552.6809692382812,24.44110052236289,1
20250521,20,40.9381,-79.9633,100.0,-14.34783935546875,63.290740966796875,289.21478271484375,286.9562683105469,282.3143005371094,17.549962222974482,1
20250525,21,35.3,-86.2,1410.0,-2.1497802734375,44.28822326660156,294.92552185058594,294.0652313232422,107.53631591796875,22.179714744769473,1
20250526,16,31.5,-92.5,880.0,-0.0548095703125,-14.304824829101562,296.6914520263672,295.432373046875,157.38487243652344,15.94911525763288,1
20250527,18,33.5,-85.3,690.0,-0.312957763671875,71.51521301269531,295.02374267578125,293.953857421875,133.73565673828125,13.094558966601106,1
20250529,14,30.7,-88.2,360.0,-10.7474365234375,29.084739685058594,294.7096862792969,294.4410858154297,33.57505798339844,15.855457669458568,1
20250530,21,33.6007,-80.4697,570.0,-25.21435546875,98.36264038085938,294.73394775390625,293.4927062988281,155.15518188476562,20.934837848137125,1
20250603,19,39.0,-95.5,240.0,-62.28668212890625,108.50700378417969,293.1570739746094,292.46754455566406,86.19117736816406,23.29891594389341,1
20250604,19,38.6,-90.7,1430.0,-1.05364990234375,40.4566650390625,297.83868408203125,294.7854461669922,381.6547393798828,12.978937794156483,1
20250605,20,40.7,-81.6,840.0,-0.88433837890625,8.099693298339844,295.7359924316406,292.96827697753906,345.9644317626953,6.331116746839744,1
20250607,16,34.0676,-89.1116,2400.0,-4.56097412109375,51.3975830078125,301.7606201171875,297.17417907714844,573.3051300048828,16.24675695182329,1
20250608,21,35.7,-101.4,2830.0,-34.24127197265625,25.038253784179688,296.6363525390625,294.1465759277344,311.2220764160156,21.052689905823875,1
20250609,19,41.8,-78.6,720.0,-0.7032470703125,56.61090087890625,293.4404296875,290.6890106201172,343.92738342285156,21.701416370874085,1
20250610,19,44.8,-73.5,800.0,-2.9224853515625,45.713233947753906,294.0060119628906,291.35475158691406,331.4075469970703,19.942024537211278,1
20250612,20,41.4,-104.6,2120.0,-52.790771484375,13.362869262695312,298.5981140136719,287.3436584472656,1406.8069458007812,16.91487530638358,1
20250613,21,37.9732,-87.6195,1150.0,-1.62286376953125,88.82351684570312,297.4767761230469,295.6976013183594,222.3968505859375,12.123813742636578,1
20250616,21,46.4301,-94.5437,2310.0,0.312744140625,92.54696655273438,296.3252868652344,293.82501220703125,312.5343322753906,17.530798883495763,1
20250618,15,39.314,-90.8862,700.0,-6.533660888671875,139.20468139648438,297.46343994140625,294.790283203125,334.14459228515625,21.730364891294215,1
20250625,20,43.6721,-93.6676,2350.0,0.36505126953125,121.22445678710938,297.9322509765625,296.7586975097656,146.69418334960938,15.083015362708213,1
20250626,18,43.5737,-93.4336,1570.0,0.40283203125,77.77787780761719,297.4826354980469,296.0035400390625,184.88693237304688,20.66044335532475,1
20250630,17,38.5266,-75.2111,3000.0,-7.26507568359375,68.4927978515625,298.7646179199219,297.4351501464844,166.1834716796875,13.938414452701068,1
20250701,20,40.3091,-75.7485,1350.0,1.7569732666015625,-0.7575225830078125,299.1599426269531,296.47259521484375,335.9184265136719,12.547189618554816,1
20250704,17,48.4945,-94.8077,2700.0,1.2215042114257812,28.436569213867188,305.29290771484375,294.0005187988281,1411.5486145019531,18.572200381677675,1
20250706,19,35.58,-79.1,110.0,-0.307861328125,31.242538452148438,296.58721923828125,296.2318572998047,44.42024230957031,11.445941500716971,1
20250707,19,41.1129,-81.9834,880.0,-6.78594970703125,21.25335693359375,302.8099670410156,293.3295593261719,1185.0509643554688,12.470664740120299,1
20250710,21,32.1647,-81.0879,1960.0,0.2911376953125,46.22895812988281,298.6310119628906,297.9605407714844,83.80889892578125,8.516058199327224,1
20250711,20,42.0283,-92.1996,2180.0,-4.5751953125,116.31301879882812,296.97625732421875,295.94830322265625,128.4942626953125,19.553350765281863,1
20250712,19,38.3792,-109.1435,10.0,-32.43634033203125,4.7545928955078125,303.9675598144531,271.41558837890625,4068.9964294433594,2.5921762857357957,1
20250713,20,45.41,-98.37,1320.0,-6.59307861328125,7.275482177734375,303.7934875488281,290.9964294433594,1599.6322631835938,8.280880277320701,1
20250715,22,42.1425,-101.0874,3080.0,-37.00482177734375,66.54751586914062,297.85858154296875,294.9913024902344,358.4098815917969,19.191778318909027,1
20250716,17,42.9819,-90.1048,1930.0,0.1148681640625,69.48896789550781,298.807861328125,295.8990783691406,363.5978698730469,16.283570104364433,1
20250719,21,44.179,-87.7566,1140.0,0.192626953125,25.698272705078125,293.0533142089844,292.7906799316406,32.82928466796875,17.18166083352608,1
20250723,22,44.6218,-89.1831,2870.0,-3.762451171875,64.0467529296875,300.28265380859375,297.6627502441406,327.4879455566406,13.489390121155164,1
20250726,20,43.5691,-82.6846,1430.0,-0.46875,41.19938659667969,297.366455078125,296.7250671386719,80.17349243164062,12.867479185951975,1
20250727,22,44.9438,-97.3777,5400.0,-8.60272216796875,65.67401123046875,302.74591064453125,298.93511962890625,476.348876953125,21.995217773140165,1
20250728,21,43.398,-99.4922,4030.0,-7.7989501953125,17.52545166015625,310.15850830078125,293.42718505859375,2091.4154052734375,16.17716510368536,1
20250730,19,39.0221,-105.149,1120.0,-16.7066650390625,28.674468994140625,292.84466552734375,282.24365234375,1325.1266479492188,6.36169231583788,1
20250731,18,38.975,-76.481,3050.0,-6.062591552734375,29.460037231445312,302.66680908203125,299.3239288330078,417.8600311279297,10.426643283313803,1
20250809,20,45.1557,-87.1963,2050.0,-1.2034912109375,36.379150390625,298.0021667480469,296.7727355957031,153.67889404296875,14.984453238234313,1
20250814,21,33.9034,-78.3605,1810.0,-0.1380157470703125,13.925079345703125,299.6403045654297,298.9392395019531,87.63313293457031,11.533970972150556,1
20250820,19,35.0051,-85.9612,2520.0,-4.173583984375,6.24383544921875,303.3715515136719,296.173828125,899.7154235839844,3.318192523843622,1
20250821,22,45.9418,-96.776,4000.0,-3.61212158203125,46.356353759765625,302.86590576171875,297.3616943359375,688.0264282226562,20.3442950488927,1
20250904,20,36.637,-78.887,970.0,-15.8704833984375,30.543594360351562,298.4658203125,292.43870544433594,753.3893585205078,13.376891935699708,1
20250906,20,42.317,-71.9292,540.0,-8.329833984375,88.93524169921875,295.0683898925781,293.59776306152344,183.82835388183594,20.233564374276828,1
20250907,18,27.9697,-80.6529,2650.0,-4.050018310546875,20.325241088867188,302.2740173339844,298.605224609375,458.5990905761719,7.173541170883885,1
20250913,19,38.2991,-106.8514,170.0,-18.5052490234375,56.02647399902344,283.861328125,277.4689483642578,799.0474700927734,14.985741334821578,1
20250914,17,45.5059,-100.3162,200.0,-3.2001953125,101.51301574707031,292.8990478515625,291.7212371826172,147.22633361816406,18.068057844838833,1
20250920,20,40.2146,-89.6584,620.0,-28.430908203125,0.4712390899658203,296.284423828125,292.06297302246094,527.6813507080078,14.401062301528071,1
20250922,21,43.3222,-90.9336,2020.0,-3.25628662109375,45.806365966796875,296.2385559082031,292.7565612792969,435.24932861328125,12.526040345335252,1
20250924,17,32.6725,-93.7348,1410.0,-0.162384033203125,9.004653930664062,298.3517303466797,297.3001708984375,131.44493103027344,14.607696803642707,1
20250925,15,41.8264,-74.9563,320.0,0.0303955078125,87.40478515625,293.3438262939453,292.6362762451172,88.44375610351562,19.87039214621045,1
20251015,19,43.74,-110.99,30.0,-1.19171142578125,83.89344024658203,277.1372375488281,273.42152404785156,464.4641876220703,13.432601896404604,1
20251018,20,34.2756,-93.1016,1340.0,-0.16314697265625,71.57768249511719,296.0052032470703,295.05914306640625,118.25752258300781,22.52020144359938,1
